tile_a,route_a,fold_a,tile_b,route_b,fold_b,overlap_m2,pct_of_tile
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,2,O2023_85_48_1_0053_00000195_8000_7000.tif,85-48,0,297.0,2.97
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,2,O2023_85_48_1_0053_00000199_8000_0.tif,85-48,0,330.0,3.3
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,2,O2023_85_48_1_0053_00000195_8780_7000.tif,85-48,0,1045.0,10.45
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,2,O2023_85_48_1_0053_00000199_9000_0.tif,85-48,0,1023.0,10.23
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,2,O2023_85_48_1_0054_00000561_2000_2000.tif,85-48,0,629.0,6.29
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,2,O2023_85_48_1_0053_00000197_8000_3000.tif,85-48,0,650.0,6.5
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,2,O2023_85_48_1_0053_00000197_8790_3000.tif,85-48,0,2496.0,24.96
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,2,O2023_85_48_1_0054_00000563_2000_5000.tif,85-48,0,1344.0,13.44
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,2,O2023_85_48_1_0054_00000564_2000_7000.tif,85-48,0,1980.0,19.8
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,2,O2023_85_48_1_0053_00000195_8780_6000.tif,85-48,0,5130.0,51.3
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,2,O2023_85_48_1_0053_00000195_8000_6000.tif,85-48,0,1458.0,14.58
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,2,O2023_85_48_1_0054_00000560_2000_0.tif,85-48,0,1904.0,19.04
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,2,O2023_85_48_1_0053_00000198_8000_1000.tif,85-48,0,2030.0,20.3
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,2,O2023_85_48_1_0053_00000198_8780_1000.tif,85-48,0,6510.0,65.1
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,2,O2023_85_48_1_0054_00000562_2000_3000.tif,85-48,0,2886.0,28.86
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,2,O2023_85_48_1_0053_00000196_8000_4000.tif,85-48,0,2436.0,24.36
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,2,O2023_85_48_1_0053_00000196_8790_4000.tif,85-48,0,8091.0,80.91
O2023_85_45_1_0026_00002354_5000_3000.tif,85-45,2,O2023_85_48_1_0054_00000564_2000_6000.tif,85-48,0,3960.0,39.6
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0054_00000560_2000_1000.tif,85-48,0,1904.0,19.04
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0053_00000198_8780_2000.tif,85-48,0,6510.0,65.1
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0053_00000198_8000_2000.tif,85-48,0,2030.0,20.3
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0054_00000562_2000_4000.tif,85-48,0,2886.0,28.86
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0053_00000196_8000_5000.tif,85-48,0,2436.0,24.36
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0053_00000196_8790_5000.tif,85-48,0,8091.0,80.91
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0053_00000195_8000_7000.tif,85-48,0,2403.0,24.03
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0053_00000199_8000_0.tif,85-48,0,2670.0,26.7
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0053_00000195_8780_7000.tif,85-48,0,8455.0,84.55
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0053_00000199_9000_0.tif,85-48,0,8277.0,82.77
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0054_00000561_2000_2000.tif,85-48,0,3071.0,30.71
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0053_00000197_8000_3000.tif,85-48,0,1850.0,18.5
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0053_00000197_8790_3000.tif,85-48,0,7104.0,71.04
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0054_00000563_2000_5000.tif,85-48,0,2856.0,28.56
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0054_00000564_2000_7000.tif,85-48,0,2520.0,25.2
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0053_00000195_8780_6000.tif,85-48,0,4370.0,43.7
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0053_00000195_8000_6000.tif,85-48,0,1242.0,12.42
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0054_00000560_2000_0.tif,85-48,0,1496.0,14.96
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0053_00000198_8000_1000.tif,85-48,0,870.0,8.7
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0053_00000198_8780_1000.tif,85-48,0,2790.0,27.9
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0054_00000562_2000_3000.tif,85-48,0,1014.0,10.14
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0053_00000196_8000_4000.tif,85-48,0,364.0,3.64
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0053_00000196_8790_4000.tif,85-48,0,1209.0,12.09
O2023_85_45_1_0026_00002354_5000_4000.tif,85-45,2,O2023_85_48_1_0054_00000564_2000_6000.tif,85-48,0,540.0,5.4
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0053_00000199_4000_5000.tif,85-48,0,252.0,2.52
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0053_00000198_3000_7000.tif,85-48,0,720.0,7.2
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0053_00000198_4000_7000.tif,85-48,0,1280.0,12.8
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0052_00000182_8790_2000.tif,85-48,0,27.0,0.27
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0053_00000202_3000_0.tif,85-48,0,960.0,9.6
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0053_00000202_4000_0.tif,85-48,0,2040.0,20.4
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0052_00000184_8770_5000.tif,85-48,0,222.0,2.22
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0053_00000200_4000_3000.tif,85-48,0,2816.0,28.16
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0053_00000200_3000_3000.tif,85-48,0,1584.0,15.84
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0052_00000185_8750_7000.tif,85-48,0,424.0,4.24
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0053_00000198_4000_6000.tif,85-48,0,4032.0,40.32
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0053_00000198_3000_6000.tif,85-48,0,2268.0,22.68
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0052_00000183_8770_3000.tif,85-48,0,336.0,3.36
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0053_00000201_4000_1000.tif,85-48,0,5568.0,55.68
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0053_00000201_3000_1000.tif,85-48,0,3132.0,31.32
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0052_00000185_8750_6000.tif,85-48,0,760.0,7.6
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0053_00000199_4000_4000.tif,85-48,0,6048.0,60.48
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0053_00000199_3000_4000.tif,85-48,0,3552.0,35.52
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0052_00000182_8790_1000.tif,85-48,0,73.0,0.73
O2023_85_45_1_0026_00002355_0_7000.tif,85-45,2,O2023_85_48_1_0052_00000184_8770_4000.tif,85-48,0,378.0,3.78
O2023_85_45_1_0026_00002355_1000_6000.tif,85-45,2,O2023_85_48_1_0053_00000200_5000_3000.tif,85-48,0,704.0,7.04
O2023_85_45_1_0026_00002355_1000_6000.tif,85-45,2,O2023_85_48_1_0053_00000200_4000_3000.tif,85-48,0,396.0,3.96
O2023_85_45_1_0026_00002355_1000_6000.tif,85-45,2,O2023_85_48_1_0053_00000198_4000_6000.tif,85-48,0,1080.0,10.8
O2023_85_45_1_0026_00002355_1000_6000.tif,85-45,2,O2023_85_48_1_0053_00000198_5000_6000.tif,85-48,0,1920.0,19.2
O2023_85_45_1_0026_00002355_1000_6000.tif,85-45,2,O2023_85_48_1_0053_00000201_5000_1000.tif,85-48,0,3456.0,34.56
O2023_85_45_1_0026_00002355_1000_6000.tif,85-45,2,O2023_85_48_1_0053_00000201_4000_1000.tif,85-48,0,1944.0,19.44
O2023_85_45_1_0026_00002355_1000_6000.tif,85-45,2,O2023_85_48_1_0053_00000199_5000_4000.tif,85-48,0,4473.0,44.73
O2023_85_45_1_0026_00002355_1000_6000.tif,85-45,2,O2023_85_48_1_0053_00000199_4000_4000.tif,85-48,0,2627.0,26.27
O2023_85_45_1_0026_00002355_1000_6000.tif,85-45,2,O2023_85_48_1_0053_00000200_5000_2000.tif,85-48,0,5696.0,56.96
O2023_85_45_1_0026_00002355_1000_6000.tif,85-45,2,O2023_85_48_1_0053_00000198_5000_5000.tif,85-48,0,4480.0,44.8
O2023_85_45_1_0026_00002355_1000_6000.tif,85-45,2,O2023_85_48_1_0053_00000197_5000_7000.tif,85-48,0,3944.0,39.44
O2023_85_45_1_0026_00002355_1000_7000.tif,85-45,2,O2023_85_48_1_0053_00000199_5000_5000.tif,85-48,0,252.0,2.52
O2023_85_45_1_0026_00002355_1000_7000.tif,85-45,2,O2023_85_48_1_0053_00000199_4000_5000.tif,85-48,0,148.0,1.48
O2023_85_45_1_0026_00002355_1000_7000.tif,85-45,2,O2023_85_48_1_0053_00000198_4000_7000.tif,85-48,0,720.0,7.2
O2023_85_45_1_0026_00002355_1000_7000.tif,85-45,2,O2023_85_48_1_0053_00000198_5000_7000.tif,85-48,0,1280.0,12.8
O2023_85_45_1_0026_00002355_1000_7000.tif,85-45,2,O2023_85_48_1_0053_00000202_5000_0.tif,85-48,0,2040.0,20.4
O2023_85_45_1_0026_00002355_1000_7000.tif,85-45,2,O2023_85_48_1_0053_00000202_4000_0.tif,85-48,0,960.0,9.6
O2023_85_45_1_0026_00002355_1000_7000.tif,85-45,2,O2023_85_48_1_0053_00000200_5000_3000.tif,85-48,0,2816.0,28.16
O2023_85_45_1_0026_00002355_1000_7000.tif,85-45,2,O2023_85_48_1_0053_00000200_4000_3000.tif,85-48,0,1584.0,15.84
O2023_85_45_1_0026_00002355_1000_7000.tif,85-45,2,O2023_85_48_1_0053_00000198_4000_6000.tif,85-48,0,2268.0,22.68
O2023_85_45_1_0026_00002355_1000_7000.tif,85-45,2,O2023_85_48_1_0053_00000198_5000_6000.tif,85-48,0,4032.0,40.32
O2023_85_45_1_0026_00002355_1000_7000.tif,85-45,2,O2023_85_48_1_0053_00000201_5000_1000.tif,85-48,0,5568.0,55.68
O2023_85_45_1_0026_00002355_1000_7000.tif,85-45,2,O2023_85_48_1_0053_00000201_4000_1000.tif,85-48,0,3132.0,31.32
O2023_85_45_1_0026_00002355_1000_7000.tif,85-45,2,O2023_85_48_1_0053_00000199_5000_4000.tif,85-48,0,6048.0,60.48
O2023_85_45_1_0026_00002355_1000_7000.tif,85-45,2,O2023_85_48_1_0053_00000199_4000_4000.tif,85-48,0,3552.0,35.52
O2023_85_45_1_0026_00002355_1000_7000.tif,85-45,2,O2023_85_48_1_0053_00000200_5000_2000.tif,85-48,0,3584.0,35.84
O2023_85_45_1_0026_00002355_1000_7000.tif,85-45,2,O2023_85_48_1_0053_00000198_5000_5000.tif,85-48,0,2368.0,23.68
O2023_85_45_1_0026_00002355_1000_7000.tif,85-45,2,O2023_85_48_1_0053_00000197_5000_7000.tif,85-48,0,1700.0,17.0
O2023_85_45_1_0026_00002355_2000_3000.tif,85-45,2,O2023_85_48_1_0053_00000196_6000_7000.tif,85-48,0,130.0,1.3
O2023_85_45_1_0026_00002355_2000_3000.tif,85-45,2,O2023_85_48_1_0053_00000200_6000_0.tif,85-48,0,704.0,7.04
O2023_85_45_1_0026_00002355_2000_3000.tif,85-45,2,O2023_85_48_1_0054_00000560_0_2000.tif,85-48,0,944.0,9.44
O2023_85_45_1_0026_00002355_2000_3000.tif,85-45,2,O2023_85_48_1_0053_00000198_6000_3000.tif,85-48,0,1920.0,19.2
O2023_85_45_1_0026_00002355_2000_3000.tif,85-45,2,O2023_85_48_1_0054_00000562_0_5000.tif,85-48,0,1836.0,18.36
O2023_85_45_1_0026_00002355_2000_3000.tif,85-45,2,O2023_85_48_1_0054_00000563_0_7000.tif,85-48,0,2397.0,23.97
O2023_85_45_1_0026_00002355_2000_3000.tif,85-45,2,O2023_85_48_1_0053_00000196_6000_6000.tif,85-48,0,3055.0,30.55
O2023_85_45_1_0026_00002355_2000_3000.tif,85-45,2,O2023_85_48_1_0054_00000559_0_0.tif,85-48,0,3416.0,34.16
O2023_85_45_1_0026_00002355_2000_3000.tif,85-45,2,O2023_85_48_1_0053_00000199_6000_1000.tif,85-48,0,4473.0,44.73
O2023_85_45_1_0026_00002355_2000_3000.tif,85-45,2,O2023_85_48_1_0054_00000561_0_3000.tif,85-48,0,4312.0,43.12
O2023_85_45_1_0026_00002355_2000_3000.tif,85-45,2,O2023_85_48_1_0053_00000197_6000_4000.tif,85-48,0,5848.0,58.48
O2023_85_45_1_0026_00002355_2000_3000.tif,85-45,2,O2023_85_48_1_0054_00000563_0_6000.tif,85-48,0,4692.0,46.92
O2023_85_45_1_0026_00002355_2000_3000.tif,85-45,2,O2023_85_48_1_0054_00000560_0_1000.tif,85-48,0,4956.0,49.56
O2023_85_45_1_0026_00002355_2000_3000.tif,85-45,2,O2023_85_48_1_0053_00000198_6000_2000.tif,85-48,0,4480.0,44.8
O2023_85_45_1_0026_00002355_2000_3000.tif,85-45,2,O2023_85_48_1_0054_00000562_0_4000.tif,85-48,0,3564.0,35.64
O2023_85_45_1_0026_00002355_2000_3000.tif,85-45,2,O2023_85_48_1_0053_00000196_6000_5000.tif,85-48,0,3445.0,34.45
O2023_85_45_1_0026_00002355_2000_4000.tif,85-45,2,O2023_85_48_1_0053_00000196_6000_7000.tif,85-48,0,6370.0,63.7
O2023_85_45_1_0026_00002355_2000_4000.tif,85-45,2,O2023_85_48_1_0053_00000200_6000_0.tif,85-48,0,5696.0,56.96
O2023_85_45_1_0026_00002355_2000_4000.tif,85-45,2,O2023_85_48_1_0054_00000560_0_2000.tif,85-48,0,4956.0,49.56
O2023_85_45_1_0026_00002355_2000_4000.tif,85-45,2,O2023_85_48_1_0053_00000198_6000_3000.tif,85-48,0,4480.0,44.8
O2023_85_45_1_0026_00002355_2000_4000.tif,85-45,2,O2023_85_48_1_0054_00000562_0_5000.tif,85-48,0,3564.0,35.64
O2023_85_45_1_0026_00002355_2000_4000.tif,85-45,2,O2023_85_48_1_0054_00000563_0_7000.tif,85-48,0,2703.0,27.03
O2023_85_45_1_0026_00002355_2000_4000.tif,85-45,2,O2023_85_48_1_0053_00000196_6000_6000.tif,85-48,0,3445.0,34.45
O2023_85_45_1_0026_00002355_2000_4000.tif,85-45,2,O2023_85_48_1_0054_00000559_0_0.tif,85-48,0,2684.0,26.84
O2023_85_45_1_0026_00002355_2000_4000.tif,85-45,2,O2023_85_48_1_0053_00000199_6000_1000.tif,85-48,0,1827.0,18.27
O2023_85_45_1_0026_00002355_2000_4000.tif,85-45,2,O2023_85_48_1_0054_00000561_0_3000.tif,85-48,0,1288.0,12.88
O2023_85_45_1_0026_00002355_2000_4000.tif,85-45,2,O2023_85_48_1_0053_00000197_6000_4000.tif,85-48,0,952.0,9.52
O2023_85_45_1_0026_00002355_2000_4000.tif,85-45,2,O2023_85_48_1_0054_00000563_0_6000.tif,85-48,0,408.0,4.08
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0054_00000560_0_1000.tif,85-48,0,656.0,6.56
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0054_00000560_1000_1000.tif,85-48,0,944.0,9.44
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0053_00000198_7000_2000.tif,85-48,0,1920.0,19.2
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0053_00000198_6000_2000.tif,85-48,0,1080.0,10.8
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0054_00000562_1000_4000.tif,85-48,0,1836.0,18.36
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0054_00000562_0_4000.tif,85-48,0,1564.0,15.64
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0053_00000196_6000_5000.tif,85-48,0,1645.0,16.45
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0053_00000196_7000_5000.tif,85-48,0,3055.0,30.55
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0053_00000195_7000_7000.tif,85-48,0,4686.0,46.86
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0053_00000199_7000_0.tif,85-48,0,4473.0,44.73
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0054_00000561_1000_2000.tif,85-48,0,4312.0,43.12
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0053_00000197_7000_3000.tif,85-48,0,5848.0,58.48
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0054_00000563_1000_5000.tif,85-48,0,4692.0,46.92
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0054_00000564_1000_7000.tif,85-48,0,4608.0,46.08
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0053_00000195_7000_6000.tif,85-48,0,5676.0,56.76
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0054_00000560_1000_0.tif,85-48,0,4956.0,49.56
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0053_00000198_7000_1000.tif,85-48,0,4480.0,44.8
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0054_00000562_1000_3000.tif,85-48,0,3564.0,35.64
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0053_00000196_7000_4000.tif,85-48,0,3445.0,34.45
O2023_85_45_1_0026_00002355_3000_2000.tif,85-45,2,O2023_85_48_1_0054_00000564_1000_6000.tif,85-48,0,2496.0,24.96
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0053_00000196_7000_7000.tif,85-48,0,130.0,1.3
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0053_00000196_6000_7000.tif,85-48,0,70.0,0.7
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0053_00000200_6000_0.tif,85-48,0,396.0,3.96
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0053_00000200_7000_0.tif,85-48,0,704.0,7.04
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0054_00000560_1000_2000.tif,85-48,0,944.0,9.44
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0054_00000560_0_2000.tif,85-48,0,656.0,6.56
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0053_00000198_6000_3000.tif,85-48,0,1080.0,10.8
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0053_00000198_7000_3000.tif,85-48,0,1920.0,19.2
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0054_00000562_0_5000.tif,85-48,0,1564.0,15.64
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0054_00000562_1000_5000.tif,85-48,0,1836.0,18.36
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0054_00000563_0_7000.tif,85-48,0,2303.0,23.03
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0053_00000196_7000_6000.tif,85-48,0,3055.0,30.55
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0053_00000196_6000_6000.tif,85-48,0,1645.0,16.45
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0054_00000563_1000_7000.tif,85-48,0,2397.0,23.97
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0054_00000559_0_0.tif,85-48,0,2184.0,21.84
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0054_00000559_1000_0.tif,85-48,0,3416.0,34.16
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0053_00000199_7000_1000.tif,85-48,0,4473.0,44.73
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0053_00000199_6000_1000.tif,85-48,0,2627.0,26.27
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0054_00000561_1000_3000.tif,85-48,0,4312.0,43.12
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0054_00000561_0_3000.tif,85-48,0,3388.0,33.88
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0053_00000197_6000_4000.tif,85-48,0,2752.0,27.52
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0053_00000197_7000_4000.tif,85-48,0,5848.0,58.48
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0054_00000563_0_6000.tif,85-48,0,4508.0,45.08
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0054_00000563_1000_6000.tif,85-48,0,4692.0,46.92
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0054_00000560_0_1000.tif,85-48,0,3444.0,34.44
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0054_00000560_1000_1000.tif,85-48,0,4956.0,49.56
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0053_00000198_7000_2000.tif,85-48,0,4480.0,44.8
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0053_00000198_6000_2000.tif,85-48,0,2520.0,25.2
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0054_00000562_1000_4000.tif,85-48,0,3564.0,35.64
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0054_00000562_0_4000.tif,85-48,0,3036.0,30.36
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0053_00000196_6000_5000.tif,85-48,0,1855.0,18.55
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0053_00000196_7000_5000.tif,85-48,0,3445.0,34.45
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0053_00000195_7000_7000.tif,85-48,0,1914.0,19.14
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0053_00000199_7000_0.tif,85-48,0,1827.0,18.27
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0054_00000561_1000_2000.tif,85-48,0,1288.0,12.88
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0053_00000197_7000_3000.tif,85-48,0,952.0,9.52
O2023_85_45_1_0026_00002355_3000_3000.tif,85-45,2,O2023_85_48_1_0054_00000563_1000_5000.tif,85-48,0,408.0,4.08
O2023_85_45_1_0026_00002355_3000_4000.tif,85-45,2,O2023_85_48_1_0053_00000196_7000_7000.tif,85-48,0,6370.0,63.7
O2023_85_45_1_0026_00002355_3000_4000.tif,85-45,2,O2023_85_48_1_0053_00000196_6000_7000.tif,85-48,0,3430.0,34.3
O2023_85_45_1_0026_00002355_3000_4000.tif,85-45,2,O2023_85_48_1_0053_00000200_6000_0.tif,85-48,0,3204.0,32.04
O2023_85_45_1_0026_00002355_3000_4000.tif,85-45,2,O2023_85_48_1_0053_00000200_7000_0.tif,85-48,0,5696.0,56.96
O2023_85_45_1_0026_00002355_3000_4000.tif,85-45,2,O2023_85_48_1_0054_00000560_1000_2000.tif,85-48,0,4956.0,49.56
O2023_85_45_1_0026_00002355_3000_4000.tif,85-45,2,O2023_85_48_1_0054_00000560_0_2000.tif,85-48,0,3444.0,34.44
O2023_85_45_1_0026_00002355_3000_4000.tif,85-45,2,O2023_85_48_1_0053_00000198_6000_3000.tif,85-48,0,2520.0,25.2
O2023_85_45_1_0026_00002355_3000_4000.tif,85-45,2,O2023_85_48_1_0053_00000198_7000_3000.tif,85-48,0,4480.0,44.8
O2023_85_45_1_0026_00002355_3000_4000.tif,85-45,2,O2023_85_48_1_0054_00000562_0_5000.tif,85-48,0,3036.0,30.36
O2023_85_45_1_0026_00002355_3000_4000.tif,85-45,2,O2023_85_48_1_0054_00000562_1000_5000.tif,85-48,0,3564.0,35.64
O2023_85_45_1_0026_00002355_3000_4000.tif,85-45,2,O2023_85_48_1_0054_00000563_0_7000.tif,85-48,0,2597.0,25.97
O2023_85_45_1_0026_00002355_3000_4000.tif,85-45,2,O2023_85_48_1_0053_00000196_7000_6000.tif,85-48,0,3445.0,34.45
O2023_85_45_1_0026_00002355_3000_4000.tif,85-45,2,O2023_85_48_1_0053_00000196_6000_6000.tif,85-48,0,1855.0,18.55
O2023_85_45_1_0026_00002355_3000_4000.tif,85-45,2,O2023_85_48_1_0054_00000563_1000_7000.tif,85-48,0,2703.0,27.03
O2023_85_45_1_0026_00002355_3000_4000.tif,85-45,2,O2023_85_48_1_0054_00000559_0_0.tif,85-48,0,1716.0,17.16
O2023_85_45_1_0026_00002355_3000_4000.tif,85-45,2,O2023_85_48_1_0054_00000559_1000_0.tif,85-48,0,2684.0,26.84
O2023_85_45_1_0026_00002355_3000_4000.tif,85-45,2,O2023_85_48_1_0053_00000199_7000_1000.tif,85-48,0,1827.0,18.27
